Canonical_SMILES,AMES,BBB,Bioavailability,Caco2,Clearance_H.,Clearance_M.,CYP2C9_Sub.,CYP2C9_In.,CYP2D6_Sub.,CYP2D6_In.,CYP3A4_Sub.,CYP3A4_In.,DILI,Half_Life,hERG,HIA_Hou,LD50_Zhu,Lipophilicity,Pgp,PPBR,Solubility,VDss
N#[C][Fe-2]([C]#N)([C]#N)([C]#N)([C]#N)[N]=O,0.615221671,0.904674192,0.807977509,-4.89097228,19.15065678,24.87533418,0.203821625,0.164733507,0.158680183,0.073387497,0.418478202,0.107867156,0.595169869,18.06863869,0.189417642,0.963478357,2.417192714,2.169048521,0.090736708,87.99575585,-2.466470882,1.495822418
O=NO,0.651090956,0.945598944,0.857675797,-4.625034885,23.8849089,28.6787265,0.196632153,0.082273237,0.154968452,0.065375925,0.413300814,0.094534774,0.244410954,15.94634389,0.19763544,0.964934959,2.307039164,2.525229692,0.067718433,94.50390661,-0.307461321,1.279601625
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0.111084928,0.827471467,0.832594744,-4.750642136,28.50697581,29.53544771,0.182014094,0.21672122,0.142262922,0.069951054,0.723043863,0.303202442,0.53002602,15.45881756,0.322015442,0.969715695,2.503559074,3.017194149,0.753060335,94.09873198,-3.576202443,4.2414217
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0.11937238,0.824457353,0.828320262,-4.770348748,25.93894984,37.50121809,0.184203375,0.285557522,0.14257005,0.067370884,0.719202725,0.363405517,0.425390384,16.05233264,0.329092646,0.96914399,2.393506529,3.025721152,0.811218683,94.5982246,-4.007773169,4.68322908
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,0.090845244,0.903025511,0.852624307,-5.065234532,37.89973205,31.68404006,0.188805887,0.295437009,0.173089251,0.201951121,0.505169181,0.42950343,0.162118681,11.07753096,0.545458382,0.94649979,2.251957654,2.676393885,0.825625598,93.63168631,-3.692001318,5.044880237
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC,0.139896296,0.737087559,0.821705918,-4.791407111,27.75643165,27.23205462,0.201336897,0.273963728,0.158275956,0.104565527,0.696541458,0.312593688,0.470215255,14.45860639,0.59689557,0.965528586,2.519213859,2.955807969,0.418444778,96.11168123,-3.817301352,3.338720053
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,0.0900282,0.711637611,0.822471561,-4.756595767,27.47699003,25.47593681,0.19459321,0.335676481,0.145416223,0.089915678,0.661129679,0.343156415,0.407160762,26.77329369,0.325445201,0.96971006,2.311625449,2.939487494,0.668631847,94.34543894,-3.984053574,3.694080537
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,0.145556711,0.732588142,0.795036814,-4.963553539,31.69348117,33.99942486,0.196654916,0.270600449,0.154556306,0.094616462,0.70020118,0.341908695,0.536703234,14.44852912,0.641146018,0.964885176,2.809131887,3.119904159,0.637972646,96.16182675,-4.625175829,3.29533032
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,0.561823626,0.419878497,0.743066423,-5.52554637,27.0068479,47.37091613,0.216301567,0.614787855,0.165973739,0.07761039,0.604538111,0.359386095,0.891174169,13.35510465,0.493177016,0.959640998,2.998879356,2.666640374,0.866328586,94.6058508,-4.21428676,4.432158053
CNC(=S)NCO,0.296071751,0.904805013,0.861975797,-4.860629281,29.95388957,25.53910961,0.191513731,0.117877676,0.290127978,0.078675859,0.437626382,0.102799867,0.204992532,12.58262932,0.225368832,0.965093206,2.612480385,1.824894099,0.070099365,92.44545466,-0.248519761,1.287709403
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,0.299854701,0.455044135,0.57365848,-6.191995231,35.80626813,49.00474472,0.199906627,0.104955973,0.172393782,0.074004331,0.495578505,0.290681335,0.392364931,17.44676064,0.501871924,0.916609778,2.594621263,0.804783926,0.332105385,84.27183787,-2.795740795,2.749510784
CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,0.097662313,0.778730109,0.779664225,-5.080836222,22.15107552,19.83224157,0.178464489,0.109491017,0.149018045,0.088100565,0.619603809,0.156904113,0.143328611,7.787296343,0.541450207,0.969426063,2.471184792,1.821330722,0.801266305,93.19989459,-4.657983939,2.334956469
S1SSSSSSS1,0.2072959,0.938555374,0.816549269,-4.673481905,22.4763528,32.74633833,0.23525767,0.218320295,0.219798552,0.090156403,0.42636018,0.140917715,0.42526282,13.59905725,0.203189971,0.952126509,2.382564009,2.894926751,0.094647522,91.56325966,-4.581182455,5.716664932
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,0.117200544,0.915364857,0.861621484,-4.64404461,21.5527816,37.82386097,0.202874679,0.635484359,0.232544184,0.122262549,0.445407966,0.284947351,0.181738098,13.05901384,0.598790951,0.969686675,2.16345696,3.065046967,0.645178859,96.05121317,-4.37376868,2.768766537
CCCCC(CC)COC(=O)c1ccccc1O,0.098403649,0.920232995,0.842906623,-4.663207485,25.31673862,42.62474013,0.19737792,0.532828718,0.195643643,0.115212123,0.45092101,0.257923537,0.139978721,10.97532675,0.661554397,0.969420414,2.207333058,3.011630135,0.20710514,96.11215896,-4.063408774,2.44428088
CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,0.366448297,0.652263039,0.775009543,-5.565532472,36.70145286,49.57216237,0.286397291,0.836113046,0.171181682,0.125654272,0.576535039,0.620966736,0.869018472,11.70882186,0.749304819,0.955996008,2.461703097,0.87101966,0.860963377,95.36715532,-4.955180519,4.651048452
O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21,0.453096435,0.372946697,0.721744498,-5.923793997,34.17728404,20.60108479,0.220494316,0.171274466,0.279421684,0.101564033,0.547357828,0.124458372,0.850851939,89.89863958,0.482047412,0.924468788,2.658886898,0.333074756,0.550146598,90.10490728,-3.089154556,3.16694187
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,0.673767595,0.870548852,0.836186571,-5.028605129,30.63165185,46.93277479,0.226914314,0.713789109,0.2643654,0.081913044,0.651478424,0.529348858,0.59741769,9.280215323,0.802276636,0.968860305,2.530695476,2.494560681,0.913906893,93.32874315,-3.440384813,3.051869019
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,0.216421174,0.915376314,0.814044573,-5.049052382,43.11212849,26.30885742,0.204926126,0.503099402,0.366857363,0.687876331,0.620318887,0.75921386,0.317731819,6.054518716,0.80263028,0.965816038,2.85440201,3.103047958,0.884488836,97.15351317,-4.355294149,5.162070522
CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.532509838,0.435924728,0.80330638,-5.314273627,33.25136264,28.66338857,0.292634314,0.570686338,0.158093642,0.113396137,0.521103239,0.29874775,0.802652234,7.882913447,0.500270965,0.964514576,3.131640353,1.182179117,0.877729406,97.0635456,-3.61470447,1.896241742
C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,0.602972777,0.87099717,0.840939863,-5.083350626,28.27671453,18.21370338,0.210470194,0.693376009,0.178690535,0.131078415,0.553295331,0.583326134,0.851831029,16.41762641,0.789458159,0.96798067,2.724298761,3.024872046,0.798460771,96.46023981,-3.625819723,3.111281032
CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.356744192,0.622088677,0.704297275,-5.453157241,42.34256291,38.46653154,0.189463314,0.231550908,0.158086962,0.097046039,0.625299652,0.585197298,0.769952004,17.06092347,0.622001865,0.956182511,3.195114979,1.677674762,0.454968978,83.61589028,-2.992285391,4.903845838
COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,0.179305147,0.684312359,0.731611506,-5.260624433,43.50955606,46.20829529,0.203097822,0.563661534,0.171062141,0.095108505,0.633242422,0.755596744,0.782156728,18.34249698,0.767411663,0.962191612,2.603741581,3.365833703,0.91632894,96.88036928,-5.294038827,10.34487166
CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,0.242648081,0.863947922,0.845995529,-5.19280106,35.84148289,60.78484309,0.253062879,0.703082878,0.167654331,0.22261942,0.57895978,0.886766501,0.869231583,0.0,0.68546634,0.964225223,2.433782172,2.873778585,0.887799676,95.97441755,-3.542365799,2.65342739
Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,0.710477894,0.809697239,0.825833434,-5.020734576,38.18554636,31.81131331,0.223943214,0.573194108,0.257926031,0.10538903,0.59120489,0.630931773,0.881547048,4.654505689,0.457440655,0.961440627,2.697241667,2.69121394,0.815024118,95.2799058,-3.85530064,3.532487697
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,0.276796422,0.087511691,0.472819473,-6.209836209,55.1821276,64.35327198,0.228776752,0.160780613,0.187616219,0.120388724,0.579530855,0.338060465,0.784707201,55.72056983,0.718883453,0.26504641,3.366696586,0.882496545,0.542816683,82.2783601,-5.342768432,5.008221718
NCCC[C@H](N)C(=O)O,0.209596389,0.891991251,0.872990447,-5.135102038,17.13736089,15.0327902,0.225718275,0.092822794,0.185306446,0.0702824,0.374598681,0.089026368,0.110307711,10.62227522,0.27007529,0.967865603,1.93623225,0.624304698,0.068993666,89.33955428,0.069524137,0.823294948
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,0.20151167,0.932329371,0.855024124,-4.823834203,30.9740167,45.70416338,0.183039385,0.182892417,0.180280545,0.092824336,0.509950812,0.222884793,0.195590931,11.91379167,0.258142086,0.969410566,2.11687318,2.158983004,0.136748558,90.20009093,-1.823153335,1.933169843
N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,0.310202026,0.92503072,0.848950276,-4.686061522,23.67787773,29.262299,0.218461293,0.608128587,0.233382842,0.145604902,0.563695321,0.810206039,0.449597926,25.45063506,0.493167564,0.966134084,2.433104414,2.957512537,0.678036955,94.68109295,-2.816476575,2.508960399
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0.688550815,0.877705235,0.819773722,-5.161182214,36.71131756,48.91631015,0.228917927,0.286716345,0.330364283,0.560808445,0.578925492,0.816204445,0.850515638,9.67358474,0.81360143,0.960729045,2.806129642,2.770771042,0.927865004,92.91605655,-4.224820941,8.441494689
OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,0.589678399,0.900979067,0.873912647,-5.088976553,14.1812375,10.7547083,0.211839402,0.666902773,0.175752356,0.2045221,0.471263092,0.232004542,0.19373901,27.84585085,0.721109796,0.967898212,2.462685649,3.421138303,0.884051243,98.42046929,-4.597620642,3.142663457
O=C(O)c1nc(=O)[nH]c(=O)[nH]1,0.244828337,0.76686824,0.848745812,-5.019074373,17.74543349,7.978342303,0.202882937,0.112996266,0.143254272,0.058121827,0.417686169,0.093315081,0.647883625,14.44294482,0.169440975,0.966067886,2.101869597,0.479064483,0.082566185,93.46835678,-0.561084836,1.178577097
O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,0.41292122,0.833724319,0.825329081,-5.018558597,35.89837686,34.3567006,0.238008326,0.787246592,0.169178911,0.101899345,0.592779246,0.707158031,0.748169003,15.96108453,0.754353973,0.966126669,2.725056161,3.308245282,0.908297119,96.98126575,-4.048449008,8.159232792
O=P(O)(O)C(O)P(=O)(O)O,0.250937691,0.920527023,0.773012703,-5.242171061,18.65437765,15.22008436,0.186039685,0.099322172,0.202638173,0.063958899,0.4121996,0.08473145,0.143802716,13.10543767,0.195079067,0.912817903,2.657340502,2.028116107,0.077275775,88.5041494,0.342219451,1.452789176
CN[C@@H](C)[C@H](O)c1ccc(O)cc1,0.094731524,0.77440075,0.867692115,-4.868215254,17.68555052,12.92063793,0.211352717,0.16471536,0.209507099,0.166397242,0.483913637,0.143764795,0.117693162,12.81832507,0.311997138,0.969691203,2.354659629,2.452406289,0.080491914,94.1184511,-1.292053729,1.731811198
N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,0.297448262,0.79711875,0.856414208,-5.296786443,16.65756293,6.602009929,0.206126771,0.118241003,0.199766434,0.105504655,0.439184056,0.180960406,0.554780162,7.426693166,0.261322614,0.968845416,2.60368393,0.405222871,0.163422977,94.81579028,-1.303056654,1.41133233
C[N+](C)(C)CCO.Cn1c(=O)c2[n-]cnc2n(C)c1=O,0.50517402,0.888389133,0.848970314,-4.888291622,27.55811256,39.03781202,0.243360256,0.096503702,0.258231274,0.071203785,0.554869965,0.136876069,0.57984273,5.856656377,0.639702753,0.786085805,2.288493166,1.960722655,0.178718342,87.62612272,-0.824988208,3.883704057
C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.116756992,0.759053827,0.797914307,-4.794583892,24.03865753,25.14207691,0.194848876,0.171062998,0.151809267,0.073101599,0.66443813,0.247920295,0.727477978,15.38153581,0.373773412,0.969130483,2.468111228,2.795621778,0.610293108,94.71902534,-3.805904089,3.420034035
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,0.179996961,0.898220774,0.837906755,-4.821958991,22.09710784,38.53622774,0.205569885,0.367591574,0.157291889,0.329766047,0.570405765,0.339171779,0.149760068,13.52600166,0.808647342,0.964870107,2.371520513,2.615340111,0.803707007,92.2531718,-3.237671635,1.669042298
CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,0.581129894,0.846663795,0.839285882,-5.135361253,30.81091384,22.28291971,0.207176987,0.429845354,0.203700385,0.126751711,0.547998435,0.48881062,0.707450236,7.928628327,0.798604851,0.966784538,2.690544719,2.725060061,0.921621561,96.92079135,-4.09549825,2.751008236
CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,0.639596942,0.632086842,0.852365228,-5.054056545,18.37957778,20.36372341,0.203687074,0.328171924,0.163230197,0.127354759,0.506393458,0.410718251,0.820743558,2.556110581,0.572111194,0.969435448,2.629341265,0.883262073,0.847699556,93.87553905,-3.766446533,2.517570215
CCNCc1nc2c(O)c(Cl)cc(Cl)c2c(=O)n1C,0.395339869,0.90706996,0.822895973,-4.744211972,23.06280746,15.84302775,0.215301625,0.45268917,0.234830057,0.166074414,0.627187728,0.49968073,0.831661319,0.935267649,0.833744782,0.966453221,2.615018595,2.882598977,0.348086787,93.37967637,-3.157325102,2.516055274
C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1,0.635220106,0.908966564,0.841361556,-5.035617134,29.83318001,20.87982521,0.217599198,0.221557373,0.250348012,0.488743327,0.534938076,0.618688728,0.371446096,8.027680837,0.809291328,0.965180419,2.649364161,3.018797185,0.941617395,96.75328861,-4.159646016,5.661724707
CC[C@H]1c2cc3[n-]c(c(CC(=O)OC)c4nc(cc5[n-]c(cc(n2)[C@@H]1C)c(C(C)=O)c5C)[C@@H](C)[C@@H]4CCC(=O)O)c(C(=O)NCCS(=O)(=O)O)c3C.[Pd+2],0.333177435,0.473781256,0.800569834,-5.32599974,22.74533822,55.26370371,0.232559728,0.388486684,0.158640959,0.103816165,0.602137463,0.285368026,0.837719216,31.37446538,0.610668893,0.958419651,2.659321169,1.431823011,0.80184391,87.37077718,-3.586796919,2.91856664
CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,0.191931042,0.932602896,0.855990146,-4.675712969,21.56636904,44.81948816,0.180132848,0.381018803,0.18752048,0.196130349,0.467441914,0.321524777,0.172149054,12.2876577,0.733326225,0.968807921,2.154801226,3.314946472,0.249141023,95.62951781,-4.287980307,2.448807557
CC1(C)C(/C=C/C2=C(Oc3ccc(C[C@H](NC(=O)c4ccc(NCc5cnc6nc(N)[nH]c(=O)c6n5)cc4)C(=O)O)cc3)C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccc(S(=O)(=O)O)cc4C3(C)C)/CCC2)=[N+](CCCCS(=O)(=O)O)c2ccc(S(=O)(=O)[O-])cc21,0.36801877,0.539481734,0.613425158,-5.805284513,58.7848228,63.0771124,0.249619506,0.237510013,0.178786138,0.109960362,0.561263001,0.245367168,0.837431926,117.8268204,0.714548739,0.857285888,3.431689381,1.019065568,0.846478353,83.66305432,-4.767541449,9.022754967
CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,0.503255473,0.709937927,0.811160582,-5.176543977,27.73892448,33.44899347,0.206119227,0.739571636,0.147063223,0.186415496,0.641532166,0.368913872,0.667516462,11.20067838,0.615063293,0.964873811,2.460325985,1.808789286,0.877622805,100.0,-4.826368708,3.38810637
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,0.210046213,0.749364699,0.812963614,-5.775167146,12.14209292,29.48667791,0.184693439,0.135864307,0.17021584,0.067338469,0.539094609,0.20804779,0.30825708,9.839106535,0.334038454,0.949315816,2.460550011,2.023456875,0.206375853,85.15127703,-2.068101681,1.389952964
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,0.140715419,0.879345273,0.86060145,-5.229621501,13.94990141,4.827709805,0.189704134,0.092898858,0.155293657,0.069700437,0.489296758,0.102574255,0.106261867,8.496467795,0.257589475,0.966978734,1.92448432,0.84349384,0.072201828,88.59431684,-0.284244099,0.783767068
Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,0.525402106,0.717020147,0.752512342,-5.286618283,40.71773775,68.92592515,0.222741192,0.687332911,0.219403201,0.102836449,0.643636234,0.871016762,0.847747728,14.09140093,0.641214621,0.964522278,2.806107915,2.741136995,0.907972585,91.28419225,-4.245826267,4.137551748
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,0.367162738,0.919660918,0.814449001,-4.627530286,28.56694004,41.89818551,0.202724322,0.149275908,0.156646507,0.072457767,0.623506702,0.276806396,0.200945375,16.72030073,0.246801472,0.965193793,2.373069529,2.959905571,0.139455912,92.23694036,-3.049319397,2.516084726
NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O,0.303342547,0.420373231,0.574749571,-6.12181656,42.81764648,58.40309637,0.259032775,0.716414661,0.233309771,0.126746636,0.607561685,0.836508827,0.836054221,25.81329579,0.746807432,0.900464692,2.847159358,1.989614245,0.884257171,91.29439878,-4.076227428,3.790377429
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(O)c(S(=O)(=O)O)cc2S(=O)(=O)O)cc1,0.383885608,0.495910729,0.806978991,-5.047546697,26.53467358,19.42156397,0.242170003,0.312940228,0.177497923,0.150585798,0.441232718,0.129404788,0.793096762,9.898946345,0.725924785,0.962005211,2.36500893,1.954168093,0.777547396,94.14755524,-3.037761376,3.821559218
Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,0.492155131,0.640406397,0.811901976,-5.699103901,23.62882706,15.84576203,0.216586897,0.336288915,0.16551922,0.131668574,0.426198026,0.200718321,0.866319191,13.87742595,0.313098028,0.956118537,2.846028513,0.680792387,0.777983585,93.4479582,-2.230563992,1.625082595
CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,0.626676312,0.912536311,0.823421462,-4.88005989,33.39634694,41.6500867,0.205401078,0.68036634,0.222971161,0.134927847,0.595633929,0.659228715,0.850475424,11.5031072,0.831861649,0.964198209,2.774323684,3.051302105,0.895200521,96.21642909,-3.419274822,5.042492414
Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,0.557678389,0.90409173,0.833078308,-4.882371864,31.99843905,20.88696346,0.241627436,0.256402945,0.158598314,0.091666007,0.582612444,0.679946157,0.868572676,5.890240668,0.282590609,0.965193645,2.340047433,2.310230033,0.625426603,93.18715396,-1.916015573,2.907960809
FC(F)CC(F)(F)F,0.155493106,0.948461799,0.856989915,-4.548783557,18.83348363,23.92444624,0.172748981,0.12793106,0.19545043,0.075262588,0.454726074,0.093609688,0.169472565,11.67105675,0.257358257,0.966091055,2.191428559,2.72144686,0.068879241,90.51818611,-2.193088147,3.327048931
CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.439865879,0.514330565,0.739191358,-5.923105015,31.83511076,35.26094319,0.247641695,0.568314361,0.202531951,0.121131035,0.507797462,0.51548595,0.840428267,19.88644308,0.786153924,0.950832515,2.608954355,0.913037608,0.471740666,93.20285419,-3.499419841,2.723181185
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,0.276706525,0.351315558,0.419566285,-6.576592535,52.14722066,52.98911644,0.24860322,0.179588213,0.207928183,0.085166711,0.488470417,0.335686779,0.788475938,28.2049198,0.78826097,0.168181822,3.059610673,-0.457343053,0.297628947,73.44005712,-2.293242054,2.498066752
O=S(=O)(O)O[C@@H]1[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)OC[C@H]1O,0.347536545,0.437183407,0.596071019,-5.780128275,36.72597776,6.580235467,0.22952649,0.092557633,0.145522717,0.071411866,0.515538087,0.094477998,0.839941257,52.22123461,0.443114863,0.37499018,2.275064747,1.080976265,0.122082639,69.09748597,-1.20754281,1.747107711
OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,0.452085934,0.766246961,0.809203075,-5.17434124,31.38829051,23.96491096,0.213768833,0.117291892,0.244807026,0.110571701,0.497084417,0.180108477,0.472989602,13.29558876,0.39143199,0.961449761,2.59011,2.057236571,0.206373713,86.97037697,-0.762106081,1.998630339
CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,0.179164389,0.536834833,0.80993406,-5.621545161,30.30152457,8.00106007,0.199032563,0.08523167,0.179877854,0.087589521,0.573320755,0.144448666,0.173293129,11.29923138,0.203873746,0.964143146,2.299206562,0.868035762,0.128261508,86.53330256,-1.336604024,0.90602342
N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,0.508945725,0.918365059,0.843461799,-5.009271848,23.90562611,29.03632429,0.230232507,0.725374568,0.148943599,0.08726352,0.530244854,0.281089952,0.789786667,5.600278449,0.542072591,0.967064295,2.485749611,3.066636507,0.874214301,99.24690137,-4.474050955,3.24658913
O=BOO,0.313999078,0.928365275,0.838974914,-4.586034955,22.41955251,42.19775406,0.19203812,0.104322926,0.209112446,0.065693785,0.392660167,0.087133829,0.213252482,16.26307731,0.220971454,0.967487049,2.17679083,2.775318393,0.064829333,88.88483631,-1.686325018,1.029462008
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.128323528,0.939670307,0.835980508,-4.754790995,10.61216982,13.2103077,0.191515224,0.299493142,0.181176629,0.081828153,0.545925795,0.121811666,0.173958509,0.0,0.251094548,0.914324904,2.145508797,2.792407424,0.115869225,91.71404103,-4.086070223,6.239453781
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.101240573,0.944688069,0.838615333,-4.637206023,13.82541222,13.29989037,0.184964145,0.198059229,0.187337911,0.076388902,0.49218666,0.114236618,0.219054063,0.0,0.251094548,0.958006387,2.019840989,2.496169864,0.080602463,91.65384997,-3.248799139,5.180988981
